,x,y,z
0,0,52,592
1,0,107,1413
2,0,138,2030
3,0,193,2453
4,0,241,2835
5,0,282,3106
6,0,298,3338
7,0,366,3597
8,0,396,3804
9,0,418,3984
10,0,442,4162
11,0,468,4330
12,0,513,4457
13,0,552,4601
14,0,597,4753
15,0,678,4920
16,0,743,5085
17,0,798,5203
18,0,862,5352
19,0,912,5494
20,0,1030,5631
21,0,1097,5748
22,0,1188,5892
23,0,1270,6052
24,0,1391,6140
25,0,1509,6264
26,0,1593,6426
27,0,1710,6550
28,0,1828,6701
29,9,2011,6882
30,25,2196,6996
31,20,2300,7159
32,143,2406,7322
33,93,2631,7459
34,103,2926,7645
35,99,3122,7800
36,108,3646,7993
37,189,3606,8166
38,248,3951,8314
39,304,4083,8467
40,287,4398,8722
41,283,4727,8778
42,605,4898,8981
43,762,5138,9213
44,773,5792,9426
45,964,6605,9574
46,1207,6855,9858
47,1325,7213,9996
48,1982,7574,10169
49,1968,7604,10309
50,2506,8593,10425
51,3140,8903,10631
52,4444,9458,10538
53,5760,9768,10577
54,6923,9942,10656
55,9577,11244,10661
56,12864,11397,10655
57,15850,12154,10572
58,19603,12058,10274
59,24150,11335,10075
60,29876,12695,9935
61,39227,13016,9753
62,45074,12406,8956
63,48547,14109,8450
64,48098,13368,7969
65,43305,13533,7513
66,38520,13679,7230
67,30665,12706,6577
68,24591,13666,6066
69,19529,13440,5617
70,14791,12868,5434
71,10773,12024,4294
72,8933,11607,4285
73,7287,10360,3406
74,5716,9723,3405
75,4181,9101,2944
76,3289,8219,2913
77,2883,7910,2797
78,2272,7351,3108
79,1889,6959,2914
80,1408,6913,2221
81,1046,6995,1897
82,775,6258,1754
83,572,5922,1785
84,445,5213,1435
85,496,4983,1688
86,423,4704,1486
87,439,4396,1047
88,404,4118,800
89,204,3821,740
90,160,3587,691
91,91,3351,572
92,54,3106,579
93,62,3124,513
94,48,2763,473
95,28,2480,582
96,6,2339,570
97,0,2342,499
98,0,2158,443
99,0,1982,367
100,0,1867,280
101,0,1793,303
102,0,1656,235
103,0,1569,235
104,0,1590,234
105,0,1415,243
106,0,1297,241
107,0,1191,238
108,0,1091,218
109,0,1027,189
110,0,983,198
111,0,921,227
112,0,823,92
113,0,739,116
114,0,703,78
115,0,627,42
116,0,589,41
117,0,526,37
118,0,476,38
119,0,405,39
120,0,342,33
121,0,308,30
122,0,267,30
123,0,225,27
124,0,197,28
125,0,143,21
126,0,101,10
127,0,49,4
